REF_ID,IN_TIME,VALIDITY,CON_NUM,CON_SIZE,STATUS,OUT_TIME,,,,,,,,,,,,,,,
MTZEFS17568,09-03-23 12.30.39,12-03-23 12.30.39,DRUU2884670,40,E,09-03-23 11.16.03,,,,,,,,,,,,,,,
EFS17385-235036-418158,02-03-23 00.45.32,05-03-23 00.45.32,ZVHD0017139,40,L,13-03-23 22.39.29,,,,,,,,,,,,,,,
EFS17513-235956-419104,06-03-23 13.05.47,09-03-23 13.05.47,NWKD6717887,40,L,13-03-23 22.42.15,,,,,,,,,,,,,,,
EXP35492-126288,09-03-23 17.14.59,09-03-23 17.14.59,UUXG6956667,40,L,10-03-23 11.31.34,,,,,,,,,,,,,,,
EXP35254-125726,09-03-23 18.09.26,09-03-23 18.09.26,RDPJ0157424,40,L,10-03-23 11.29.42,,,,,,,,,,,,,,,
EXP35506-126316,09-03-23 18.12.15,09-03-23 18.12.15,FXCI7530704,20,L,10-03-23 17.12.08,,,,,,,,,,,,,,,
EXP35506-126316,09-03-23 18.12.15,09-03-23 18.12.15,ZOMD1186330,20,L,10-03-23 17.12.45,,,,,,,,,,,,,,,
IGOJO15013,11-03-23 14.31.43,14-03-23 14.31.43,GXHP4247543,40,L,13-03-23 02.22.02,,,,,,,,,,,,,,,
EFS35097,11-03-23 15.55.15,14-03-23 15.55.15,ILEY0351964,20,E,12-03-23 09.55.09,,,,,,,,,,,,,,,
EFS35097,11-03-23 15.55.15,14-03-23 15.55.15,NHDG8042686,20,E,12-03-23 09.55.19,,,,,,,,,,,,,,,
EFS35097,11-03-23 15.55.15,14-03-23 15.55.15,SPUU8886200,20,E,12-03-23 05.09.36,,,,,,,,,,,,,,,
EFS35097,11-03-23 15.55.15,14-03-23 15.55.15,SVSK1572369,20,E,13-03-23 11.08.43,,,,,,,,,,,,,,,
EFS35100,11-03-23 17.49.33,14-03-23 17.49.33,LDMR7938385,20,E,13-03-23 23.54.03,,,,,,,,,,,,,,,
EXP35513-126350,11-03-23 18.02.22,11-03-23 18.02.22,SEWK2801019,20,L,15-03-23 09.47.42,,,,,,,,,,,,,,,
EFS35105,11-03-23 22.27.57,14-03-23 22.27.57,JWKF9703986,20,E,12-03-23 09.32.25,,,,,,,,,,,,,,,
EFS35105,11-03-23 22.27.57,14-03-23 22.27.57,XQYK9441475,20,E,12-03-23 09.32.14,,,,,,,,,,,,,,,
EFS35106,12-03-23 02.33.07,15-03-23 02.33.07,BTUI9487138,40,E,12-03-23 07.40.11,,,,,,,,,,,,,,,
IGOJO14779,03-03-23 13.25.55,06-03-23 13.25.55,URNW6657899,40,L,06-03-23 00.11.42,,,,,,,,,,,,,,,
EXP35310-125854,03-03-23 16.24.24,03-03-23 16.24.24,STTT1725319,40,L,07-03-23 14.23.30,,,,,,,,,,,,,,,
IGOJO14794,03-03-23 17.29.57,06-03-23 17.29.57,SXCT6808338,20,L,04-03-23 05.53.03,,,,,,,,,,,,,,,
IGOJO14794,03-03-23 17.29.57,06-03-23 17.29.57,IUNZ2641560,20,L,04-03-23 04.16.49,,,,,,,,,,,,,,,
IGOJO14813,03-03-23 20.00.41,06-03-23 20.00.41,ILAT6590003,20,L,05-03-23 04.10.44,,,,,,,,,,,,,,,
IGOJO14813,03-03-23 20.00.41,06-03-23 20.00.41,PKQB5986221,20,L,05-03-23 03.29.13,,,,,,,,,,,,,,,
IGOJO14813,03-03-23 20.00.41,06-03-23 20.00.41,JXER2310744,20,L,04-03-23 04.01.05,,,,,,,,,,,,,,,
MTZEFS17485,04-03-23 12.24.52,07-03-23 12.24.52,PVKE2997894,40,E,04-03-23 10.56.24,,,,,,,,,,,,,,,
IGOJO03389,04-03-23 17.51.26,07-03-23 17.51.26,TSZX4341203,20,L,04-03-23 16.48.08,,,,,,,,,,,,,,,
IGOJO03389,04-03-23 17.51.26,07-03-23 17.51.26,AUDZ0522613,20,L,04-03-23 16.46.17,,,,,,,,,,,,,,,
IGOJO03389,04-03-23 17.51.26,07-03-23 17.51.26,TZAU9113234,20,L,04-03-23 16.49.15,,,,,,,,,,,,,,,
IGOJO03389,04-03-23 17.51.26,07-03-23 17.51.26,MLMT2020709,20,L,04-03-23 16.48.29,,,,,,,,,,,,,,,
IGOJO03389,04-03-23 17.51.26,07-03-23 17.51.26,TVRW0165123,20,L,04-03-23 16.46.50,,,,,,,,,,,,,,,
IGOJO03389,04-03-23 17.51.26,07-03-23 17.51.26,MDSC3386973,20,L,04-03-23 16.48.50,,,,,,,,,,,,,,,
EFS34946,04-03-23 18.10.52,07-03-23 18.10.52,TAEA7232271,20,E,05-03-23 05.54.45,,,,,,,,,,,,,,,
EXP35226-125652,04-03-23 18.25.59,04-03-23 18.25.59,DVKN7174027,20,L,07-03-23 12.38.17,,,,,,,,,,,,,,,
EXP35226-125652,04-03-23 18.25.59,04-03-23 18.25.59,GIIT1024118,20,L,07-03-23 12.40.59,,,,,,,,,,,,,,,
EXP35226-125652,04-03-23 18.25.59,04-03-23 18.25.59,ONXW5195872,20,L,07-03-23 12.41.53,,,,,,,,,,,,,,,
EXP35226-125652,04-03-23 18.25.59,04-03-23 18.25.59,NHTP5091139,20,L,07-03-23 12.45.44,,,,,,,,,,,,,,,
EXP35226-125652,04-03-23 18.25.59,04-03-23 18.25.59,HZFK9142960,20,L,07-03-23 12.42.37,,,,,,,,,,,,,,,
EXP35226-125652,04-03-23 18.25.59,04-03-23 18.25.59,BASK2157944,20,L,07-03-23 12.47.19,,,,,,,,,,,,,,,
EXP35226-125652,04-03-23 18.25.59,04-03-23 18.25.59,QWWU6747287,20,L,07-03-23 12.37.50,,,,,,,,,,,,,,,
EXP35226-125652,04-03-23 18.25.59,04-03-23 18.25.59,IGMT0269232,20,L,07-03-23 12.43.50,,,,,,,,,,,,,,,
EXP35226-125652,04-03-23 18.25.59,04-03-23 18.25.59,WIZR6415151,20,L,07-03-23 12.40.12,,,,,,,,,,,,,,,
EXP35226-125652,04-03-23 18.25.59,04-03-23 18.25.59,CTBH5281568,20,L,07-03-23 12.43.03,,,,,,,,,,,,,,,
EXP35336-125933,04-03-23 19.21.46,04-03-23 19.21.46,MNFM4927241,20,L,05-03-23 12.30.17,,,,,,,,,,,,,,,
EXP35336-125933,04-03-23 19.21.46,04-03-23 19.21.46,UKQT2304578,20,L,05-03-23 12.42.34,,,,,,,,,,,,,,,
EXP35336-125933,04-03-23 19.21.46,04-03-23 19.21.46,PADY1541264,20,L,05-03-23 12.27.57,,,,,,,,,,,,,,,
EXP35336-125933,04-03-23 19.21.46,04-03-23 19.21.46,NLYO2862791,20,L,05-03-23 12.41.36,,,,,,,,,,,,,,,
EFS34971,05-03-23 12.25.12,08-03-23 12.25.12,DFWY6224621,20,E,09-03-23 13.14.30,,,,,,,,,,,,,,,
EFS34971,05-03-23 12.25.12,08-03-23 12.25.12,ULXF5399785,20,E,09-03-23 23.15.15,,,,,,,,,,,,,,,
EFS34971,05-03-23 12.25.12,08-03-23 12.25.12,QQKA4808452,20,E,05-03-23 14.08.43,,,,,,,,,,,,,,,
EFS34971,05-03-23 12.25.12,08-03-23 12.25.12,IVBC1830073,20,E,09-03-23 13.42.09,,,,,,,,,,,,,,,
EFS34971,05-03-23 12.25.12,08-03-23 12.25.12,FHWF7131972,20,E,09-03-23 23.15.41,,,,,,,,,,,,,,,
EFS34971,05-03-23 12.25.12,08-03-23 12.25.12,VZTF7860867,20,E,09-03-23 13.42.09,,,,,,,,,,,,,,,
EFS34971,05-03-23 12.25.12,08-03-23 12.25.12,CUVX2326763,20,E,09-03-23 13.14.30,,,,,,,,,,,,,,,
EFS34971,05-03-23 12.25.12,08-03-23 12.25.12,UGWA3174088,20,E,05-03-23 14.08.43,,,,,,,,,,,,,,,
EFS34971,05-03-23 12.25.12,08-03-23 12.25.12,FTBG6101518,20,E,09-03-23 23.15.41,,,,,,,,,,,,,,,
EFS34971,05-03-23 12.25.12,08-03-23 12.25.12,NTAJ0983637,20,E,09-03-23 23.15.15,,,,,,,,,,,,,,,
EFS17673,14-03-23 08.03.18,17-03-23 08.03.18,XBTL2139875,20,E,14-03-23 06.34.27,,,,,,,,,,,,,,,
EFS17674,14-03-23 08.18.30,17-03-23 08.18.30,ZWAQ6018272,40,E,14-03-23 07.55.13,,,,,,,,,,,,,,,
EFS17674,14-03-23 08.18.30,17-03-23 08.18.30,QJEZ9627289,40,E,14-03-23 07.53.28,,,,,,,,,,,,,,,
EFS17674,14-03-23 08.18.30,17-03-23 08.18.30,HJET6661810,40,E,14-03-23 07.54.06,,,,,,,,,,,,,,,
EFS17674,14-03-23 08.18.30,17-03-23 08.18.30,WEJN1941419,40,E,14-03-23 07.54.46,,,,,,,,,,,,,,,
EFS17565-236388-426099,09-03-23 11.08.44,12-03-23 11.08.44,CUMC0878212,40,L,14-03-23 15.18.44,,,,,,,,,,,,,,,
EFS17589-236544-429068,10-03-23 05.02.30,13-03-23 05.02.30,ESSP2556442,20,L,14-03-23 15.12.58,,,,,,,,,,,,,,,
EFS17612-236724-428797,11-03-23 04.11.18,14-03-23 04.11.18,WBXQ9112122,20,L,14-03-23 15.13.11,,,,,,,,,,,,,,,
EFS17679,14-03-23 12.26.49,17-03-23 12.26.49,OQSL6966343,40,E,14-03-23 10.58.10,,,,,,,,,,,,,,,
EFS17590-236545-428376,10-03-23 05.05.54,13-03-23 05.05.54,QPAM4830366,20,L,14-03-23 15.15.50,,,,,,,,,,,,,,,
IGOJO15074,14-03-23 13.54.23,17-03-23 13.54.23,NZJH0938315,40,L,15-03-23 03.29.17,,,,,,,,,,,,,,,
IGOJO15074,14-03-23 13.54.23,17-03-23 13.54.23,IUSQ2939371,40,L,15-03-23 10.48.15,,,,,,,,,,,,,,,
IGOJO15074,14-03-23 13.54.23,17-03-23 13.54.23,QKFH8260632,40,L,15-03-23 03.18.33,,,,,,,,,,,,,,,
IGOJO15074,14-03-23 13.54.23,17-03-23 13.54.23,TYGD3356342,40,L,15-03-23 03.37.46,,,,,,,,,,,,,,,
IGOJO15074,14-03-23 13.54.23,17-03-23 13.54.23,WCRV8917061,40,L,14-03-23 23.58.13,,,,,,,,,,,,,,,
EXP35551-126497,14-03-23 15.21.40,14-03-23 15.21.40,LYAI5376532,20,L,16-03-23 11.05.13,,,,,,,,,,,,,,,
EXP35551-126497,14-03-23 15.21.40,14-03-23 15.21.40,FIET9574104,20,L,16-03-23 10.54.57,,,,,,,,,,,,,,,
EXP35482-126277,14-03-23 15.46.25,14-03-23 15.46.25,AOXG0042073,20,L,16-03-23 10.53.26,,,,,,,,,,,,,,,
EXP35482-126277,14-03-23 15.46.25,14-03-23 15.46.25,VZNR6957844,20,L,16-03-23 11.02.11,,,,,,,,,,,,,,,
EXP35482-126277,14-03-23 15.46.25,14-03-23 15.46.25,JCDW0809867,20,L,16-03-23 11.01.16,,,,,,,,,,,,,,,
ALO18427-126704-429073,12-03-23 03.58.41,15-03-23 03.58.41,WHDJ0744834,40,L,20-03-23 14.25.41,,,,,,,,,,,,,,,
MTZEFS17430,03-03-23 03.56.49,06-03-23 03.56.49,SSTL6509699,40,E,03-03-23 02.27.51,,,,,,,,,,,,,,,
EXP35312-125855,03-03-23 17.45.00,03-03-23 17.45.00,DSRE1908081,40,L,07-03-23 14.25.30,,,,,,,,,,,,,,,
IGOJO14797,03-03-23 17.49.07,06-03-23 17.49.07,RLYF7079626,40,L,04-03-23 04.54.59,,,,,,,,,,,,,,,
EFS17459,03-03-23 18.09.32,06-03-23 18.09.32,DOUO8258621,40,E,03-03-23 16.40.33,,,,,,,,,,,,,,,
IGOJO14808,03-03-23 19.19.54,06-03-23 19.19.54,EDNZ2163624,20,L,04-03-23 05.52.42,,,,,,,,,,,,,,,
IGOJO14808,03-03-23 19.19.54,06-03-23 19.19.54,EDQS2879439,20,L,04-03-23 02.51.03,,,,,,,,,,,,,,,
IGOJO14808,03-03-23 19.19.54,06-03-23 19.19.54,PZBL6311806,20,L,05-03-23 01.20.14,,,,,,,,,,,,,,,
IGOJO14808,03-03-23 19.19.54,06-03-23 19.19.54,UNDC6689763,20,L,04-03-23 00.37.02,,,,,,,,,,,,,,,
MTZEFS17462,04-03-23 00.27.17,07-03-23 00.27.17,SDTI1585521,40,E,03-03-23 22.58.48,,,,,,,,,,,,,,,
MTZEFS17471,04-03-23 03.47.11,07-03-23 03.47.11,ZGDH6853931,20,E,04-03-23 02.18.18,,,,,,,,,,,,,,,
IGOJO14821,04-03-23 15.01.32,07-03-23 15.01.32,AKTV8965342,20,L,04-03-23 18.38.05,,,,,,,,,,,,,,,
IGOJO14821,04-03-23 15.01.32,07-03-23 15.01.32,LKET4296733,20,L,04-03-23 19.41.51,,,,,,,,,,,,,,,
IGOJO14821,04-03-23 15.01.32,07-03-23 15.01.32,FIXU2123924,20,L,04-03-23 19.50.25,,,,,,,,,,,,,,,
IGOJO14821,04-03-23 15.01.32,07-03-23 15.01.32,DYOH7509382,20,L,04-03-23 19.52.13,,,,,,,,,,,,,,,
IGOJO14821,04-03-23 15.01.32,07-03-23 15.01.32,ITMI3472573,20,L,04-03-23 20.46.42,,,,,,,,,,,,,,,
EFS34990,06-03-23 12.24.03,09-03-23 12.24.03,ZVQP5302592,40,E,06-03-23 15.45.19,,,,,,,,,,,,,,,
IGOJO14856,06-03-23 16.23.55,09-03-23 16.23.55,FWFA5916675,40,L,07-03-23 01.58.33,,,,,,,,,,,,,,,
IGOJO14856,06-03-23 16.23.55,09-03-23 16.23.55,IQWY9585345,40,L,07-03-23 01.57.34,,,,,,,,,,,,,,,
EFS35111,12-03-23 13.17.37,15-03-23 13.17.37,GZWC7928611,40,E,12-03-23 13.38.32,,,,,,,,,,,,,,,
EFS35112,12-03-23 13.28.14,15-03-23 13.28.14,SFXH1106542,40,E,12-03-23 14.35.35,,,,,,,,,,,,,,,
EFS35125,12-03-23 17.35.37,15-03-23 17.35.37,TCJW8920939,40,E,12-03-23 18.03.56,,,,,,,,,,,,,,,
EFS35125,12-03-23 17.35.37,15-03-23 17.35.37,TJHN6172958,40,E,12-03-23 17.37.38,,,,,,,,,,,,,,,
EFS35126,12-03-23 17.41.34,15-03-23 17.41.34,TSRF2011328,20,E,12-03-23 19.43.20,,,,,,,,,,,,,,,
EFS35126,12-03-23 17.41.34,15-03-23 17.41.34,GGUR9038949,20,E,12-03-23 19.42.36,,,,,,,,,,,,,,,
EFS35126,12-03-23 17.41.34,15-03-23 17.41.34,HDGY4063866,20,E,12-03-23 19.41.02,,,,,,,,,,,,,,,
EFS35126,12-03-23 17.41.34,15-03-23 17.41.34,ZGMY5897415,20,E,12-03-23 19.41.50,,,,,,,,,,,,,,,
MTZEFS17649,13-03-23 10.32.03,16-03-23 10.32.03,CFYE9782319,40,E,13-03-23 09.04.36,,,,,,,,,,,,,,,
EFS35138,13-03-23 13.35.09,16-03-23 13.35.09,NXWX9619026,40,E,14-03-23 09.13.05,,,,,,,,,,,,,,,
EFS35138,13-03-23 13.35.09,16-03-23 13.35.09,RVLE6847628,40,E,13-03-23 15.53.28,,,,,,,,,,,,,,,
EFS35138,13-03-23 13.35.09,16-03-23 13.35.09,BSRR8356155,40,E,14-03-23 10.01.34,,,,,,,,,,,,,,,
EFS35138,13-03-23 13.35.09,16-03-23 13.35.09,HZJN2085991,40,E,14-03-23 09.29.48,,,,,,,,,,,,,,,
EFS35138,13-03-23 13.35.09,16-03-23 13.35.09,OQCU0715280,40,E,14-03-23 18.48.05,,,,,,,,,,,,,,,
IGOJO15022,13-03-23 14.51.15,16-03-23 14.51.15,GMPV1658816,40,L,14-03-23 03.13.50,,,,,,,,,,,,,,,
EFS17488-235767-413954,05-03-23 01.16.34,08-03-23 01.16.34,KOIX4179900,40,L,14-03-23 14.12.58,,,,,,,,,,,,,,,
IGOJO15025,13-03-23 15.07.59,16-03-23 15.07.59,HMMJ5863559,20,L,13-03-23 16.39.55,,,,,,,,,,,,,,,
IGOJO14983,10-03-23 17.22.14,13-03-23 17.22.14,TDHK7916945,20,L,13-03-23 18.05.13,,,,,,,,,,,,,,,
IGOJO14983,10-03-23 17.22.14,13-03-23 17.22.14,XOUW0008364,20,L,13-03-23 19.25.51,,,,,,,,,,,,,,,
IGOJO15026,13-03-23 15.21.55,16-03-23 15.21.55,PBXL6114768,20,L,14-03-23 00.29.57,,,,,,,,,,,,,,,
IGOJO15026,13-03-23 15.21.55,16-03-23 15.21.55,UQWN8875654,20,L,15-03-23 01.44.15,,,,,,,,,,,,,,,
IGOJO15026,13-03-23 15.21.55,16-03-23 15.21.55,DKSU2272851,20,L,18-03-23 04.05.25,,,,,,,,,,,,,,,
IGOJO15026,13-03-23 15.21.55,16-03-23 15.21.55,LKBX4263038,20,L,18-03-23 04.55.49,,,,,,,,,,,,,,,
IGOJO15026,13-03-23 15.21.55,16-03-23 15.21.55,AZSU4147270,20,L,16-03-23 00.49.15,,,,,,,,,,,,,,,
IGOJO15026,13-03-23 15.21.55,16-03-23 15.21.55,OYIY0991523,20,L,13-03-23 20.26.19,,,,,,,,,,,,,,,
EFS34898,03-03-23 01.38.49,06-03-23 01.38.49,TRLM6835432,40,E,03-03-23 06.09.42,,,,,,,,,,,,,,,
EFS17428,03-03-23 03.38.20,06-03-23 03.38.20,CDHF7349521,40,E,03-03-23 02.09.24,,,,,,,,,,,,,,,
EFS34904,03-03-23 09.54.45,06-03-23 09.54.45,HFYY8634618,40,E,27-03-23 17.54.22,,,,,,,,,,,,,,,
IGOJO14804,03-03-23 18.50.54,06-03-23 18.50.54,SCGU5372996,20,L,04-03-23 06.13.29,,,,,,,,,,,,,,,
IGOJO14804,03-03-23 18.50.54,06-03-23 18.50.54,UROY6038607,20,L,03-03-23 23.40.34,,,,,,,,,,,,,,,
IGOJO14804,03-03-23 18.50.54,06-03-23 18.50.54,PKWT9996435,20,L,03-03-23 23.48.28,,,,,,,,,,,,,,,
IGOJO14804,03-03-23 18.50.54,06-03-23 18.50.54,PPNT8985394,20,L,03-03-23 21.50.25,,,,,,,,,,,,,,,
IGOJO14804,03-03-23 18.50.54,06-03-23 18.50.54,YNND0976913,20,L,03-03-23 22.36.05,,,,,,,,,,,,,,,
IGOJO14804,03-03-23 18.50.54,06-03-23 18.50.54,HHYM0594946,20,L,04-03-23 01.57.47,,,,,,,,,,,,,,,
IGOJO14804,03-03-23 18.50.54,06-03-23 18.50.54,DGNB0049624,20,L,03-03-23 22.37.31,,,,,,,,,,,,,,,
IGOJO14804,03-03-23 18.50.54,06-03-23 18.50.54,VCLP5911482,20,L,03-03-23 21.54.42,,,,,,,,,,,,,,,
IGOJO14804,03-03-23 18.50.54,06-03-23 18.50.54,YMVK8784863,20,L,03-03-23 22.34.05,,,,,,,,,,,,,,,
IGOJO14804,03-03-23 18.50.54,06-03-23 18.50.54,YJRZ2842498,20,L,03-03-23 23.42.47,,,,,,,,,,,,,,,
MTZEFS17469,04-03-23 03.41.49,07-03-23 03.41.49,MUVV0490415,40,E,04-03-23 02.13.28,,,,,,,,,,,,,,,
EFS34936,04-03-23 14.55.25,07-03-23 14.55.25,AEPC8667628,40,E,04-03-23 15.06.02,,,,,,,,,,,,,,,
EXP35362-125960,04-03-23 19.52.39,04-03-23 19.52.39,FWDZ6000431,40,L,07-03-23 08.57.31,,,,,,,,,,,,,,,
EXP35362-125960,04-03-23 19.52.39,04-03-23 19.52.39,TQZK8353372,40,L,07-03-23 08.57.19,,,,,,,,,,,,,,,
EXP35351-125952,04-03-23 20.02.37,04-03-23 20.02.37,UMMJ3027911,40,L,07-03-23 08.57.04,,,,,,,,,,,,,,,
EXP35351-125952,04-03-23 20.02.37,04-03-23 20.02.37,NYTN3693059,40,L,07-03-23 08.56.50,,,,,,,,,,,,,,,
EXP35351-125952,04-03-23 20.02.37,04-03-23 20.02.37,FUWT2324182,40,L,07-03-23 08.56.19,,,,,,,,,,,,,,,
EXP35351-125952,04-03-23 20.02.37,04-03-23 20.02.37,MKYB6513194,20,L,07-03-23 08.51.02,,,,,,,,,,,,,,,
EFS34956,04-03-23 23.21.53,07-03-23 23.21.53,ADVV6578168,20,E,06-03-23 01.35.36,,,,,,,,,,,,,,,
EFS34956,04-03-23 23.21.53,07-03-23 23.21.53,AGVW1734720,20,E,06-03-23 01.36.59,,,,,,,,,,,,,,,
EFS34956,04-03-23 23.21.53,07-03-23 23.21.53,FPEJ4829237,20,E,05-03-23 06.47.52,,,,,,,,,,,,,,,
EFS34956,04-03-23 23.21.53,07-03-23 23.21.53,OUZP3087837,20,E,05-03-23 03.12.33,,,,,,,,,,,,,,,
EFS34980,05-03-23 18.28.21,08-03-23 18.28.21,VFOC6374008,20,E,06-03-23 07.41.03,,,,,,,,,,,,,,,
MTZEFS17502,06-03-23 01.43.55,09-03-23 01.43.55,GDJR3173826,20,E,06-03-23 00.15.56,,,,,,,,,,,,,,,
EFS17508,06-03-23 07.11.46,09-03-23 07.11.46,TEFA0389024,40,E,06-03-23 05.43.19,,,,,,,,,,,,,,,
EFS17317-233763-418770,26-02-23 04.50.18,01-03-23 04.50.18,INBE0986226,40,L,07-03-23 16.39.41,,,,,,,,,,,,,,,
EFS17295-233763-418741,25-02-23 03.39.23,28-02-23 03.39.23,JMSO0526260,40,L,09-03-23 21.12.45,,,,,,,,,,,,,,,
EXP35630-126586,14-03-23 16.27.35,14-03-23 16.27.35,NEIY1962287,20,L,16-03-23 10.56.54,,,,,,,,,,,,,,,
IGOJO15084,14-03-23 16.32.41,17-03-23 16.32.41,JTWI1278756,40,L,17-03-23 15.45.47,,,,,,,,,,,,,,,
IGOJO15084,14-03-23 16.32.41,17-03-23 16.32.41,HPBL2949595,40,L,18-03-23 07.31.58,,,,,,,,,,,,,,,
IGOJO15084,14-03-23 16.32.41,17-03-23 16.32.41,ISUW6647659,40,L,17-03-23 21.20.07,,,,,,,,,,,,,,,
IGOJO15084,14-03-23 16.32.41,17-03-23 16.32.41,XRQQ6999717,40,L,17-03-23 13.56.15,,,,,,,,,,,,,,,
IGOJO15084,14-03-23 16.32.41,17-03-23 16.32.41,HHUO4607292,40,L,18-03-23 07.32.21,,,,,,,,,,,,,,,
IGOJO15086,14-03-23 16.34.14,17-03-23 16.34.14,AOPB9125561,40,L,17-03-23 11.19.43,,,,,,,,,,,,,,,
IGOJO15086,14-03-23 16.34.14,17-03-23 16.34.14,DFUU6188115,40,L,17-03-23 10.24.08,,,,,,,,,,,,,,,
IGOJO15086,14-03-23 16.34.14,17-03-23 16.34.14,AXSS9301640,40,L,15-03-23 02.43.24,,,,,,,,,,,,,,,
IGOJO15086,14-03-23 16.34.14,17-03-23 16.34.14,ZYWI4875238,40,L,17-03-23 08.02.51,,,,,,,,,,,,,,,
IGOJO15086,14-03-23 16.34.14,17-03-23 16.34.14,CXNS0569094,40,L,17-03-23 08.57.43,,,,,,,,,,,,,,,
IGOJO15087,14-03-23 16.35.51,17-03-23 16.35.51,PNIE1356326,40,L,18-03-23 19.13.35,,,,,,,,,,,,,,,
IGOJO15087,14-03-23 16.35.51,17-03-23 16.35.51,IRMU7816319,40,L,18-03-23 02.42.41,,,,,,,,,,,,,,,
IGOJO15087,14-03-23 16.35.51,17-03-23 16.35.51,LGXL4975500,40,L,18-03-23 20.44.43,,,,,,,,,,,,,,,
IGOJO15087,14-03-23 16.35.51,17-03-23 16.35.51,VIRO5110772,40,L,18-03-23 19.09.46,,,,,,,,,,,,,,,
IGOJO15087,14-03-23 16.35.51,17-03-23 16.35.51,SHXA1810207,40,L,18-03-23 19.35.59,,,,,,,,,,,,,,,
IGOJO15088,14-03-23 16.41.21,17-03-23 16.41.21,CWIO2921161,40,L,19-03-23 02.34.21,,,,,,,,,,,,,,,
IGOJO15088,14-03-23 16.41.21,17-03-23 16.41.21,UFVN7438711,40,L,19-03-23 02.30.31,,,,,,,,,,,,,,,
IGOJO15088,14-03-23 16.41.21,17-03-23 16.41.21,VTPF4324846,40,L,19-03-23 04.59.25,,,,,,,,,,,,,,,
EFS35173,14-03-23 16.44.05,17-03-23 16.44.05,SZZE1346778,40,E,14-03-23 19.27.03,,,,,,,,,,,,,,,
MTZEFS17685,14-03-23 16.55.38,17-03-23 16.55.38,NRWP0495510,20,E,14-03-23 15.26.36,,,,,,,,,,,,,,,
IGOJO15092,14-03-23 17.17.59,17-03-23 17.17.59,HBLM2388681,40,L,14-03-23 18.03.24,,,,,,,,,,,,,,,
IGOJO15092,14-03-23 17.17.59,17-03-23 17.17.59,MNPT5471218,40,L,14-03-23 19.39.20,,,,,,,,,,,,,,,
IGOJO15092,14-03-23 17.17.59,17-03-23 17.17.59,NYGE1587355,40,L,14-03-23 18.33.40,,,,,,,,,,,,,,,
EXP35624-126580,14-03-23 17.19.14,14-03-23 17.19.14,SSUE3636888,20,L,16-03-23 10.06.52,,,,,,,,,,,,,,,
EXP35624-126580,14-03-23 17.19.14,14-03-23 17.19.14,OXWS4906718,20,L,16-03-23 10.04.09,,,,,,,,,,,,,,,
IGOJO15096,14-03-23 17.50.58,17-03-23 17.50.58,OCMF4958076,20,L,15-03-23 02.30.02,,,,,,,,,,,,,,,
EXP35541-126475,14-03-23 17.57.33,14-03-23 17.57.33,LURT6350882,20,L,16-03-23 11.05.38,,,,,,,,,,,,,,,
EFS34901,03-03-23 03.30.54,06-03-23 03.30.54,JMDG2676544,20,E,03-03-23 02.44.45,,,,,,,,,,,,,,,
EFS17429,03-03-23 03.40.44,06-03-23 03.40.44,DJMG8092474,40,E,03-03-23 02.11.47,,,,,,,,,,,,,,,
EFS17440,03-03-23 07.04.26,06-03-23 07.04.26,RCAH7767146,40,E,03-03-23 06.43.05,,,,,,,,,,,,,,,
EFS17440,03-03-23 07.04.26,06-03-23 07.04.26,NVBI3363789,40,E,03-03-23 06.44.11,,,,,,,,,,,,,,,
EFS17440,03-03-23 07.04.26,06-03-23 07.04.26,DISV4031467,40,E,03-03-23 06.43.48,,,,,,,,,,,,,,,
MTZEFS17441,03-03-23 07.29.05,06-03-23 07.29.05,TVEH3378742,20,E,03-03-23 06.00.38,,,,,,,,,,,,,,,
EFS34905,03-03-23 11.02.00,06-03-23 11.02.00,SVIJ0505394,40,E,03-03-23 21.19.45,,,,,,,,,,,,,,,
EFS34905,03-03-23 11.02.00,06-03-23 11.02.00,QPAM7234968,40,E,03-03-23 14.50.07,,,,,,,,,,,,,,,
EFS34905,03-03-23 11.02.00,06-03-23 11.02.00,KCWN5850034,40,E,03-03-23 21.19.01,,,,,,,,,,,,,,,
EFS34905,03-03-23 11.02.00,06-03-23 11.02.00,WCFE4171845,40,E,03-03-23 21.19.22,,,,,,,,,,,,,,,
EFS34905,03-03-23 11.02.00,06-03-23 11.02.00,LLXK2220545,40,E,03-03-23 17.10.40,,,,,,,,,,,,,,,
IGOJO14777,03-03-23 11.02.15,06-03-23 11.02.15,XLUT4491314,20,L,03-03-23 20.38.49,,,,,,,,,,,,,,,
EXP35306-125851,03-03-23 16.54.24,03-03-23 16.54.24,AMAI2761136,40,L,07-03-23 14.25.43,,,,,,,,,,,,,,,
MTZEFS17456,03-03-23 17.09.07,06-03-23 17.09.07,OPVP2761683,40,E,03-03-23 15.49.31,,,,,,,,,,,,,,,
EFS34924,03-03-23 19.29.25,06-03-23 19.29.25,VWDK3241883,20,E,04-03-23 07.27.11,,,,,,,,,,,,,,,
EFS34924,03-03-23 19.29.25,06-03-23 19.29.25,AUWZ6118288,20,E,04-03-23 07.27.11,,,,,,,,,,,,,,,
EFS34924,03-03-23 19.29.25,06-03-23 19.29.25,SXVE9373220,20,E,04-03-23 05.47.30,,,,,,,,,,,,,,,
EFS34924,03-03-23 19.29.25,06-03-23 19.29.25,BFZE2267705,20,E,04-03-23 03.13.06,,,,,,,,,,,,,,,
